,date,open,high,low,close
287,2022-12-21 23:55:00,1211.80505,1213.65478,1211.80505,1213.09998
288,2022-12-22 00:00:00,1213.06995,1213.80005,1212.57996,1212.88
289,2022-12-22 00:05:00,1212.88501,1213.56006,1212.18994,1212.42505
290,2022-12-22 00:10:00,1212.43005,1212.76001,1212.04004,1212.29004
291,2022-12-22 00:15:00,1212.26001,1212.55005,1211.39002,1211.98999
292,2022-12-22 00:20:00,1211.995,1213.06006,1211.91003,1212.98999
293,2022-12-22 00:25:00,1212.995,1214.51001,1212.91003,1214.28491
294,2022-12-22 00:30:00,1214.31995,1215.27502,1213.79492,1214.40503
295,2022-12-22 00:35:00,1214.38,1214.39002,1212.91003,1213.03003
296,2022-12-22 00:40:00,1212.97998,1214.06006,1212.97998,1213.75
297,2022-12-22 00:45:00,1213.76001,1216.86499,1213.76001,1215.72998
298,2022-12-22 00:50:00,1215.755,1217.10998,1215.62,1216.96997
299,2022-12-22 00:55:00,1216.97498,1217.41003,1216.43005,1216.84998
300,2022-12-22 01:00:00,1217.125,1217.95996,1216.40002,1216.75
301,2022-12-22 01:05:00,1216.72498,1216.72998,1215.92004,1216.07495
302,2022-12-22 01:10:00,1216.06006,1216.77002,1216.06006,1216.55005
303,2022-12-22 01:15:00,1216.55505,1217.20996,1214.745,1214.94507
304,2022-12-22 01:20:00,1214.96997,1215.67505,1214.43005,1215.26001
305,2022-12-22 01:25:00,1215.27502,1215.45996,1214.06006,1214.30005
306,2022-12-22 01:30:00,1214.31006,1214.56006,1213.75,1214.38
307,2022-12-22 01:35:00,1214.38501,1214.95996,1213.88,1214.88
308,2022-12-22 01:40:00,1214.88501,1215.71997,1214.37,1214.43994
309,2022-12-22 01:45:00,1214.41992,1214.93005,1214.40002,1214.71497
310,2022-12-22 01:50:00,1214.69995,1214.81995,1212.81995,1213.09998
311,2022-12-22 01:55:00,1213.15991,1213.29004,1212.19995,1212.60998
312,2022-12-22 02:00:00,1212.56006,1212.75,1211.62,1212.40002
313,2022-12-22 02:05:00,1212.39502,1213.27002,1212.38,1213.27002
314,2022-12-22 02:10:00,1213.27502,1213.82996,1213.27502,1213.67505
315,2022-12-22 02:15:00,1213.65002,1213.96997,1213.65002,1213.94995
316,2022-12-22 02:20:00,1213.95996,1214.22998,1213.80005,1213.83997
317,2022-12-22 02:25:00,1213.84497,1214.0,1213.52002,1213.65503
318,2022-12-22 02:30:00,1213.66003,1213.91003,1212.78503,1212.88
319,2022-12-22 02:35:00,1212.90503,1213.93994,1212.90503,1213.90002
320,2022-12-22 02:40:00,1213.93005,1214.77002,1213.80005,1214.52002
321,2022-12-22 02:45:00,1214.55005,1214.67004,1214.31995,1214.43994
322,2022-12-22 02:50:00,1214.43506,1214.66003,1214.35998,1214.58997
323,2022-12-22 02:55:00,1214.59497,1214.76001,1214.11499,1214.59009
324,2022-12-22 03:00:00,1214.56006,1214.93005,1214.43994,1214.67004
325,2022-12-22 03:05:00,1214.66504,1214.67004,1214.12,1214.16003
326,2022-12-22 03:10:00,1214.16504,1215.68005,1214.16504,1215.65002
327,2022-12-22 03:15:00,1215.625,1215.625,1215.33997,1215.41003
328,2022-12-22 03:20:00,1215.42004,1215.46997,1214.64002,1215.26001
329,2022-12-22 03:25:00,1215.25,1215.25,1214.84998,1215.13
330,2022-12-22 03:30:00,1215.14002,1215.23999,1214.97998,1215.06006
331,2022-12-22 03:35:00,1215.05005,1215.33496,1213.53503,1213.62
332,2022-12-22 03:40:00,1213.63,1214.18994,1213.5,1214.18994
333,2022-12-22 03:45:00,1214.19495,1214.35998,1213.94495,1214.02002
334,2022-12-22 03:50:00,1214.02502,1214.38,1214.02002,1214.37
335,2022-12-22 03:55:00,1214.43994,1215.28003,1214.43994,1214.89002
336,2022-12-22 04:00:00,1214.91003,1215.27002,1214.85998,1215.13
337,2022-12-22 04:05:00,1215.125,1215.20496,1214.18005,1214.31995
338,2022-12-22 04:10:00,1214.31494,1214.32996,1211.13501,1212.54004
339,2022-12-22 04:15:00,1212.53503,1214.17004,1212.42004,1214.14002
340,2022-12-22 04:20:00,1214.13501,1214.81006,1213.96997,1214.44995
341,2022-12-22 04:25:00,1214.44495,1214.53003,1214.10998,1214.28003
342,2022-12-22 04:30:00,1214.29504,1214.35498,1213.27002,1213.41003
343,2022-12-22 04:35:00,1213.42004,1213.48999,1212.80005,1213.39002
344,2022-12-22 04:40:00,1213.38501,1213.58997,1213.21997,1213.47498
345,2022-12-22 04:45:00,1213.46997,1213.88,1213.33997,1213.77002
346,2022-12-22 04:50:00,1213.76502,1213.81006,1212.53003,1212.71997
347,2022-12-22 04:55:00,1212.71497,1212.76502,1211.71497,1211.97998
348,2022-12-22 05:00:00,1211.97498,1212.30005,1210.17004,1210.82996
349,2022-12-22 05:05:00,1210.85498,1211.18994,1209.88,1210.90002
350,2022-12-22 05:10:00,1210.95508,1211.17004,1210.87,1211.02002
351,2022-12-22 05:15:00,1211.04492,1211.13,1210.44995,1210.88
352,2022-12-22 05:20:00,1210.89002,1211.92505,1210.88,1211.89002
353,2022-12-22 05:25:00,1211.88501,1211.89002,1211.22998,1211.33997
354,2022-12-22 05:30:00,1211.34998,1211.35998,1210.31006,1210.56006
355,2022-12-22 05:35:00,1210.55505,1211.81006,1210.45996,1211.62
356,2022-12-22 05:40:00,1211.66003,1212.28003,1211.60998,1211.77002
357,2022-12-22 05:45:00,1211.73498,1212.12,1211.30005,1212.06006
358,2022-12-22 05:50:00,1212.07007,1212.29004,1210.66003,1210.94995
359,2022-12-22 05:55:00,1210.95496,1211.23999,1210.94995,1211.01001
360,2022-12-22 06:00:00,1211.005,1211.29004,1211.0,1211.22998
361,2022-12-22 06:05:00,1211.11499,1211.11499,1209.94995,1210.43005
362,2022-12-22 06:10:00,1210.44507,1211.84998,1210.0,1211.84998
363,2022-12-22 06:15:00,1211.83008,1211.83008,1211.45996,1211.75
364,2022-12-22 06:20:00,1211.65002,1212.08008,1211.14002,1211.73999
365,2022-12-22 06:25:00,1211.73498,1211.73999,1210.98999,1211.15002
366,2022-12-22 06:30:00,1210.93994,1211.14002,1210.38,1210.87
367,2022-12-22 06:35:00,1210.84009,1210.84009,1210.07996,1210.31995
368,2022-12-22 06:40:00,1210.31494,1211.33496,1210.17004,1211.33496
369,2022-12-22 06:45:00,1211.33997,1211.52002,1211.06006,1211.29004
370,2022-12-22 06:50:00,1211.30005,1211.40002,1211.19995,1211.29004
371,2022-12-22 06:55:00,1211.29504,1211.43994,1210.745,1210.94995
372,2022-12-22 07:00:00,1210.92505,1210.93994,1209.18005,1210.11499
373,2022-12-22 07:05:00,1210.12,1210.38,1210.03003,1210.28003
374,2022-12-22 07:10:00,1210.28503,1211.33997,1210.23999,1211.33997
375,2022-12-22 07:15:00,1211.34497,1212.06006,1211.34497,1211.98999
376,2022-12-22 07:20:00,1212.0,1212.19995,1211.94995,1212.03003
377,2022-12-22 07:25:00,1212.02002,1212.05005,1211.67004,1211.67004
378,2022-12-22 07:30:00,1211.69995,1211.81995,1210.26001,1210.57996
379,2022-12-22 07:35:00,1210.60498,1212.14002,1210.60498,1211.96997
380,2022-12-22 07:40:00,1211.94995,1214.01001,1211.93005,1213.80005
381,2022-12-22 07:45:00,1213.79504,1213.93994,1213.03003,1213.10998
382,2022-12-22 07:50:00,1213.08496,1213.67004,1212.76001,1213.66504
383,2022-12-22 07:55:00,1213.67004,1214.31995,1213.54004,1213.98999
384,2022-12-22 08:00:00,1213.995,1214.53003,1212.53003,1212.68994
385,2022-12-22 08:05:00,1212.69495,1213.89002,1212.65002,1213.69995
386,2022-12-22 08:10:00,1213.71997,1213.81006,1213.21997,1213.53003
387,2022-12-22 08:15:00,1213.51502,1214.51001,1213.43994,1214.38
388,2022-12-22 08:20:00,1214.40503,1216.87,1214.40503,1216.0
389,2022-12-22 08:25:00,1215.94507,1216.58997,1215.56995,1215.59998
390,2022-12-22 08:30:00,1215.60498,1217.95996,1215.60498,1217.72498
391,2022-12-22 08:35:00,1217.72998,1218.87988,1215.46997,1215.89002
392,2022-12-22 08:40:00,1215.90503,1216.04004,1214.37,1214.72998
393,2022-12-22 08:45:00,1214.73498,1215.10998,1213.51001,1214.81006
394,2022-12-22 08:50:00,1214.81494,1216.46997,1214.81494,1215.31006
395,2022-12-22 08:55:00,1215.31494,1215.46997,1214.97998,1215.43005
396,2022-12-22 09:00:00,1215.46997,1216.21997,1215.12,1215.12
397,2022-12-22 09:05:00,1215.13,1215.14002,1214.48999,1214.55005
398,2022-12-22 09:10:00,1214.56494,1215.94995,1213.98999,1214.29004
399,2022-12-22 09:15:00,1214.30005,1214.83997,1213.93005,1214.5
400,2022-12-22 09:20:00,1214.51001,1215.93994,1214.12,1214.59998
401,2022-12-22 09:25:00,1214.60498,1216.43994,1214.59998,1216.27002
402,2022-12-22 09:30:00,1216.28003,1217.18994,1215.43005,1217.08997
403,2022-12-22 09:35:00,1217.09497,1221.02002,1217.09497,1218.21997
404,2022-12-22 09:40:00,1218.22498,1221.63,1218.18994,1219.55005
405,2022-12-22 09:45:00,1219.55505,1220.84998,1217.07996,1217.85998
406,2022-12-22 09:50:00,1217.86499,1217.91003,1217.0,1217.39002
407,2022-12-22 09:55:00,1217.42505,1218.68005,1217.14002,1218.65002
408,2022-12-22 10:00:00,1218.65503,1220.77002,1217.70996,1220.30505
409,2022-12-22 10:05:00,1220.30005,1220.55005,1218.56006,1218.64002
410,2022-12-22 10:10:00,1218.64502,1218.75,1217.83997,1217.88
411,2022-12-22 10:15:00,1217.89002,1218.26502,1217.60998,1218.25
412,2022-12-22 10:20:00,1218.255,1218.87,1218.21997,1218.70996
413,2022-12-22 10:25:00,1218.71497,1218.79004,1218.39002,1218.65002
414,2022-12-22 10:30:00,1218.66504,1218.68005,1217.29004,1217.44995
415,2022-12-22 10:35:00,1217.45496,1217.62,1217.19995,1217.55005
416,2022-12-22 10:40:00,1217.56006,1217.64502,1216.96997,1217.46997
417,2022-12-22 10:45:00,1217.47498,1218.07996,1217.47498,1217.95996
418,2022-12-22 10:50:00,1218.05005,1218.05005,1216.70996,1216.90002
419,2022-12-22 10:55:00,1216.90503,1217.20996,1216.78003,1217.08997
420,2022-12-22 11:00:00,1217.18506,1217.21997,1216.64002,1216.71997
421,2022-12-22 11:05:00,1216.72498,1217.43005,1216.72498,1217.20996
422,2022-12-22 11:10:00,1217.23999,1217.80005,1217.23999,1217.80005
423,2022-12-22 11:15:00,1217.80505,1217.95996,1215.745,1215.93994
424,2022-12-22 11:20:00,1215.94495,1216.18994,1214.93994,1215.62
425,2022-12-22 11:25:00,1215.61499,1215.79004,1214.92004,1215.46997
426,2022-12-22 11:30:00,1215.47498,1217.55005,1215.41003,1216.42004
427,2022-12-22 11:35:00,1216.42505,1219.76502,1216.42505,1218.15002
428,2022-12-22 11:40:00,1218.13,1218.39002,1217.69995,1218.23999
429,2022-12-22 11:45:00,1218.23498,1218.92004,1217.26001,1217.59998
430,2022-12-22 11:50:00,1217.60498,1218.02002,1216.94995,1217.02002
431,2022-12-22 11:55:00,1217.02502,1217.58997,1216.97998,1217.47998
432,2022-12-22 12:00:00,1217.48498,1218.35998,1217.48498,1218.02002
433,2022-12-22 12:05:00,1218.06995,1218.08997,1217.28003,1217.59998
434,2022-12-22 12:10:00,1217.60998,1217.63,1217.09998,1217.40002
435,2022-12-22 12:15:00,1217.40503,1218.76001,1217.29004,1218.06995
436,2022-12-22 12:20:00,1218.02002,1218.35998,1216.39002,1216.64002
437,2022-12-22 12:25:00,1216.64502,1217.34497,1216.64002,1217.18005
438,2022-12-22 12:30:00,1217.17505,1217.29004,1214.80005,1215.33997
439,2022-12-22 12:35:00,1215.34497,1216.65002,1215.34497,1215.67505
440,2022-12-22 12:40:00,1215.68005,1216.31995,1215.28003,1215.37
441,2022-12-22 12:45:00,1215.375,1216.03003,1215.32495,1215.62
442,2022-12-22 12:50:00,1215.60998,1216.73999,1215.17993,1215.87
443,2022-12-22 12:55:00,1215.86499,1215.87,1215.13,1215.23498
444,2022-12-22 13:00:00,1215.23999,1215.51001,1214.58997,1215.42505
445,2022-12-22 13:05:00,1215.41003,1216.19495,1213.37,1214.73999
446,2022-12-22 13:10:00,1214.72998,1214.77002,1213.57495,1214.38
447,2022-12-22 13:15:00,1214.375,1215.70508,1213.21997,1215.54492
448,2022-12-22 13:20:00,1215.55005,1215.78003,1214.245,1214.84998
449,2022-12-22 13:25:00,1214.83997,1216.22998,1214.46997,1214.97998
450,2022-12-22 13:30:00,1214.94995,1214.97998,1209.33997,1213.60998
451,2022-12-22 13:35:00,1213.63,1213.91003,1212.79004,1213.72998
452,2022-12-22 13:40:00,1213.71997,1214.57495,1208.53003,1210.16003
453,2022-12-22 13:45:00,1210.15503,1211.13,1207.65002,1209.39002
454,2022-12-22 13:50:00,1209.38501,1210.43005,1208.54504,1209.40002
455,2022-12-22 13:55:00,1209.39002,1210.26001,1208.63,1210.0
456,2022-12-22 14:00:00,1209.98999,1211.39002,1209.06995,1210.47998
457,2022-12-22 14:05:00,1210.46997,1210.56995,1208.34497,1208.82495
458,2022-12-22 14:10:00,1208.81995,1209.90002,1208.57996,1208.81995
459,2022-12-22 14:15:00,1208.80493,1210.67004,1208.71997,1210.01001
460,2022-12-22 14:20:00,1209.98999,1210.83997,1209.89002,1210.20996
461,2022-12-22 14:25:00,1210.20496,1210.29004,1209.46997,1209.92004
462,2022-12-22 14:30:00,1209.91504,1210.39002,1193.91003,1199.0
463,2022-12-22 14:35:00,1198.96997,1200.37,1195.65503,1197.13
464,2022-12-22 14:40:00,1197.125,1198.755,1195.29504,1196.93994
465,2022-12-22 14:45:00,1196.95996,1196.97998,1193.69995,1194.23999
466,2022-12-22 14:50:00,1194.26001,1194.26001,1190.52002,1192.15002
467,2022-12-22 14:55:00,1192.125,1194.0,1191.28003,1192.52002
468,2022-12-22 15:00:00,1192.495,1192.64002,1185.62,1187.48999
469,2022-12-22 15:05:00,1187.55005,1188.73999,1184.18994,1187.13
470,2022-12-22 15:10:00,1187.125,1190.0,1185.5,1189.93005
471,2022-12-22 15:15:00,1189.92505,1191.17505,1188.02502,1190.83997
472,2022-12-22 15:20:00,1190.82996,1190.85998,1188.42505,1188.76001
473,2022-12-22 15:25:00,1188.76502,1189.19995,1187.73999,1188.17993
474,2022-12-22 15:30:00,1188.17505,1188.97998,1186.55005,1187.54492
475,2022-12-22 15:35:00,1187.55005,1188.09497,1186.02002,1186.43994
476,2022-12-22 15:40:00,1186.44495,1187.67505,1185.33997,1186.60998
477,2022-12-22 15:45:00,1186.625,1187.82996,1185.54004,1187.72998
478,2022-12-22 15:50:00,1187.70996,1187.86499,1186.20996,1186.32007
479,2022-12-22 15:55:00,1186.31006,1186.81995,1184.34497,1186.06995
480,2022-12-22 16:00:00,1186.09497,1187.64002,1184.59998,1187.25
481,2022-12-22 16:05:00,1187.27002,1188.22998,1186.75,1187.05005
482,2022-12-22 16:10:00,1187.04004,1187.27002,1184.98999,1186.01001
483,2022-12-22 16:15:00,1185.995,1188.22998,1185.92004,1187.67505
484,2022-12-22 16:20:00,1187.67004,1189.27002,1186.81006,1188.21997
485,2022-12-22 16:25:00,1188.22998,1188.60998,1187.54004,1187.88501
486,2022-12-22 16:30:00,1187.85498,1190.42004,1187.51001,1189.60998
487,2022-12-22 16:35:00,1189.61499,1190.75,1189.06006,1189.30005
488,2022-12-22 16:40:00,1189.33997,1190.32495,1188.84998,1190.17505
489,2022-12-22 16:45:00,1190.20508,1190.76502,1189.33997,1190.67004
490,2022-12-22 16:50:00,1190.66504,1190.71997,1189.71997,1190.32996
491,2022-12-22 16:55:00,1190.33496,1190.70996,1189.17505,1190.47998
492,2022-12-22 17:00:00,1190.48498,1190.60998,1189.745,1190.34998
493,2022-12-22 17:05:00,1190.32495,1191.04004,1190.01001,1191.01001
494,2022-12-22 17:10:00,1191.01502,1191.38,1188.98999,1189.32996
495,2022-12-22 17:15:00,1189.32495,1189.91003,1187.83496,1188.77002
496,2022-12-22 17:20:00,1188.76001,1189.44995,1187.56006,1188.58997
497,2022-12-22 17:25:00,1188.61499,1188.77002,1186.92993,1187.95996
498,2022-12-22 17:30:00,1187.95496,1188.30005,1185.59998,1186.21997
499,2022-12-22 17:35:00,1186.23498,1187.66003,1185.52502,1185.73999
500,2022-12-22 17:40:00,1185.745,1187.16003,1182.87012,1186.69995
501,2022-12-22 17:45:00,1186.71497,1187.04004,1185.42004,1185.62
502,2022-12-22 17:50:00,1185.61499,1186.15002,1184.81995,1185.78503
503,2022-12-22 17:55:00,1185.78003,1187.97998,1185.78003,1186.82495
504,2022-12-22 18:00:00,1186.84497,1186.89502,1184.92004,1186.02002
505,2022-12-22 18:05:00,1186.08997,1187.96997,1186.07996,1187.85998
506,2022-12-22 18:10:00,1187.87,1189.48999,1187.85998,1189.19995
507,2022-12-22 18:15:00,1189.19495,1190.58997,1188.58997,1190.11499
508,2022-12-22 18:20:00,1190.08997,1190.29004,1188.0,1188.18005
509,2022-12-22 18:25:00,1188.18506,1189.32996,1188.16003,1188.89002
510,2022-12-22 18:30:00,1188.88501,1189.12,1187.05005,1187.43005
511,2022-12-22 18:35:00,1187.43506,1189.52502,1187.35998,1189.42004
512,2022-12-22 18:40:00,1189.41504,1190.41003,1188.98999,1189.62
513,2022-12-22 18:45:00,1189.61499,1190.08997,1188.58997,1188.75
514,2022-12-22 18:50:00,1188.745,1189.18994,1188.15002,1188.68005
515,2022-12-22 18:55:00,1188.64002,1189.08997,1188.15002,1188.94495
516,2022-12-22 19:00:00,1188.93994,1189.97998,1188.42004,1188.92004
517,2022-12-22 19:05:00,1188.95508,1189.08997,1188.03003,1188.29004
518,2022-12-22 19:10:00,1188.30493,1192.08997,1188.26502,1191.84998
519,2022-12-22 19:15:00,1191.84497,1191.84497,1190.53003,1191.26001
520,2022-12-22 19:20:00,1191.25,1191.70996,1190.68994,1191.53003
521,2022-12-22 19:25:00,1191.52502,1193.68005,1191.21997,1193.57996
522,2022-12-22 19:30:00,1193.57495,1194.58997,1192.77002,1193.82495
523,2022-12-22 19:35:00,1193.82996,1193.88,1191.56995,1192.55005
524,2022-12-22 19:40:00,1192.54004,1193.05005,1192.21997,1192.59998
525,2022-12-22 19:45:00,1192.60498,1193.29504,1192.44995,1192.85998
526,2022-12-22 19:50:00,1192.84998,1194.57495,1192.80005,1194.30005
527,2022-12-22 19:55:00,1194.28503,1194.79004,1193.81006,1194.67004
528,2022-12-22 20:00:00,1194.70508,1194.95508,1193.68005,1194.23498
529,2022-12-22 20:05:00,1194.23999,1195.64002,1193.745,1195.57996
530,2022-12-22 20:10:00,1195.57007,1196.66003,1195.53003,1196.04004
531,2022-12-22 20:15:00,1196.07495,1198.18005,1196.07495,1198.07996
532,2022-12-22 20:20:00,1198.12,1240.46997,1197.64502,1222.17505
533,2022-12-22 20:25:00,1222.18994,1223.97998,1214.96997,1218.16003
534,2022-12-22 20:30:00,1218.20508,1221.31006,1214.96997,1216.06494
535,2022-12-22 20:35:00,1216.13,1219.31006,1212.79492,1214.34998
536,2022-12-22 20:40:00,1214.31995,1215.92004,1212.78003,1214.88
537,2022-12-22 20:45:00,1214.90002,1218.26001,1214.85998,1218.25
538,2022-12-22 20:50:00,1218.255,1219.48999,1215.81995,1215.96997
539,2022-12-22 20:55:00,1215.96497,1217.46997,1214.89002,1216.98999
540,2022-12-22 21:00:00,1217.01502,1218.22998,1214.73999,1215.15002
541,2022-12-22 21:05:00,1215.14002,1215.20996,1213.43005,1214.43994
542,2022-12-22 21:10:00,1214.44495,1214.70996,1213.15503,1214.45996
543,2022-12-22 21:15:00,1214.45496,1215.01001,1214.125,1214.15002
544,2022-12-22 21:20:00,1214.05005,1215.56995,1213.47998,1215.01001
545,2022-12-22 21:25:00,1215.005,1216.04004,1214.14002,1215.89002
546,2022-12-22 21:30:00,1215.89502,1216.55005,1215.23999,1215.43005
547,2022-12-22 21:35:00,1215.43506,1215.82007,1214.15002,1215.20996
548,2022-12-22 21:40:00,1215.20496,1215.20496,1214.09998,1214.70996
549,2022-12-22 21:45:00,1214.70496,1214.76001,1214.07996,1214.18994
550,2022-12-22 21:50:00,1214.20496,1214.63,1214.20496,1214.25
551,2022-12-22 21:55:00,1214.31006,1214.97498,1214.22998,1214.72998
552,2022-12-22 22:10:00,1216.30005,1218.43005,1216.26001,1218.23999
553,2022-12-22 22:15:00,1218.25,1218.47998,1216.96997,1217.37
554,2022-12-22 22:20:00,1217.33008,1217.37,1215.68994,1216.08997
555,2022-12-22 22:25:00,1216.16504,1216.31995,1216.01001,1216.08997
556,2022-12-22 22:30:00,1216.15991,1216.77002,1215.68994,1216.26001
557,2022-12-22 22:35:00,1216.26502,1217.43506,1214.82996,1214.93005
558,2022-12-22 22:40:00,1214.93506,1215.05005,1213.76001,1213.76001
559,2022-12-22 22:45:00,1213.755,1214.98999,1212.80493,1213.55005
560,2022-12-22 22:50:00,1213.57495,1214.83997,1213.57495,1214.46997
561,2022-12-22 22:55:00,1214.54492,1215.86499,1214.47998,1215.59998
562,2022-12-22 23:00:00,1215.60498,1217.46997,1215.60498,1216.18994
563,2022-12-22 23:05:00,1216.16003,1217.79004,1215.28503,1217.04004
564,2022-12-22 23:10:00,1217.09009,1218.14002,1214.85998,1215.53003
565,2022-12-22 23:15:00,1215.54004,1216.84998,1215.53003,1216.62
566,2022-12-22 23:20:00,1216.64502,1216.72998,1216.43005,1216.72998
567,2022-12-22 23:25:00,1216.75,1216.75,1214.64002,1215.25
568,2022-12-22 23:30:00,1215.18994,1216.41003,1214.55005,1216.06995
569,2022-12-22 23:35:00,1216.11499,1217.92004,1216.06995,1217.58997
570,2022-12-22 23:40:00,1217.59998,1217.88,1216.87988,1217.30005
571,2022-12-22 23:45:00,1217.30505,1217.72998,1216.46997,1217.69995
572,2022-12-22 23:50:00,1217.69495,1217.81995,1216.82007,1217.48999
573,2022-12-22 23:55:00,1217.52002,1217.63,1216.55005,1217.5
574,2022-12-23 00:00:00,1217.45508,1218.0,1217.40002,1217.78003
